_id,Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
7988,3577,2016,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MARYLAND PARK - Outdoor Tennis Court (  3)
7989,3578,2016,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MARYLAND PARK - Outdoor Tennis Court (  4)
7990,29870,2016,Kitchen,room,Kitchen,None,MARYLAND PARK TENNIS CLUBHOUSE - Kitchen
7991,33929,2016,Playground,None,Playground Site,None,MARYLAND PARK - Playground
7992,45482,2016,Bottle Filling Station,None,Water Bottle Filling Count,None,MARYLAND PARK - Drinking Water Source
7993,3582,2018,Outdoor Basketball Court,None,Basketball Court,None,TRUDELLE STREET PARK - Basketball Court (  2)
7994,28363,2018,Outdoor Basketball Court,None,Basketball Court,None,TRUDELLE STREET PARK - Basketball Court (  1)
7995,4809,2019,Splash Pad,None,Splash/Spray Pad,None,BIRCHCREST PARK - Splash/Spray Pad
7996,5942,2019,Picnic Shelter,picnic,Shelter,None,BIRCHCREST PARK - Shade Structure
7997,34347,2019,Playground,None,Playground Site,None,BIRCHCREST PARK - Playground
7998,4686,2020,Splash Pad,None,Splash/Spray Pad,None,SIX POINTS PARK - Splash/Spray Pad
7999,5860,2020,Amphitheatre,special,Amphitheatre,None,SIX POINTS PARK - Amphitheatre
8000,33841,2020,Playground,None,Playground Site,None,SIX POINTS PARK - Playground
8001,102029,2020,Bottle Filling Station,None,Water Bottle Filling Count,None,SIX POINTS PARK - Drinking Water Source
8002,5187,2021,Splash Pad,None,Splash/Spray Pad,None,RITA COX PARK - Splash/Spray Pad
8003,33838,2021,Playground,None,Playground Site,None,RITA COX PARK - Playground
8004,102242,2021,Dog Fountain,None,Dog Fountain Count,None,RITA COX PARK - Drinking Water Source
8005,102242,2021,Drinking Fountain,None,Drinking Fountain Count,None,RITA COX PARK - Drinking Water Source
8006,2506,2023,Drinking Fountain,None,Drinking Fountain Count,None,ALDWYCH PARK - Drinking Water Source
8007,4893,2023,Splash Pad,None,Splash/Spray Pad,None,ALDWYCH PARK - Splash/Spray Pad
8008,33947,2023,Playground,None,Playground Site,None,ALDWYCH PARK - Playground
8009,1997,2024,Farm/Zoo,None,Animal Attraction,None,FAR ENOUGH FARM
8010,2548,2024,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - ISLAND PARK - Drinking Water Source (  1)
8011,4945,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site ( 13)
8012,4946,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site ( 11)
8013,4947,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site ( 12)
8014,4950,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site ( 10)
8015,4969,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site (  6)
8016,4970,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site (  9)
8017,4972,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site (  8)
8018,4973,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site (  7)
8019,4974,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site (  4)
8020,4975,2024,Picnic Site,picnic,Picnic Site,None,ISLAND PARK - Picnic Site (  5)
8021,18743,2024,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - ISLAND PARK - Drinking Water Source (  2)
8022,18744,2024,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - ISLAND PARK - Drinking Water Source (  3)
8023,18745,2024,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - ISLAND PARK - Drinking Water Source (  4)
8024,29210,2024,Firepit,None,Firepit,None,TORONTO ISLANDS - ISLAND PARK - Firepit
8025,29674,2024,Picnic Shelter,picnic,Shelter,None,TORONTO ISLANDS - ISLAND PARK - Shade Structure (  1)
8026,29680,2024,Picnic Shelter,picnic,Shelter,None,TORONTO ISLANDS - ISLAND PARK - Shade Structure (  2)
8027,29685,2024,Washroom Facility,None,Washroom Building,None,ISLAND PARK WASHROOM - BUILDING 35
8028,29689,2024,Washroom Facility,None,Washroom Building,None,ISLAND PARK WASHROOM AND SHELTER - BUILDING 38
8029,40810,2024,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - ISLAND PARK TRAIL (  1)
8030,40811,2024,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - ISLAND PARK TRAIL (  2)
8031,40812,2024,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - ISLAND PARK TRAIL (  3)
8032,40813,2024,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - ISLAND PARK TRAIL (  4)
8033,40814,2024,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - ISLAND PARK TRAIL (  5)
8034,40815,2024,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - ISLAND PARK TRAIL (  6)
8035,40816,2024,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - ISLAND PARK TRAIL (  7)
8036,57407,2024,Pond,None,Open Water,None,TORONTO ISLANDS - ISLAND PARK - Open Water
8037,70222,2024,Playground,None,Playground Site,None,TORONTO ISLANDS - ISLAND PARK - Playground SE
8038,70224,2024,Playground,None,Playground Site,None,TORONTO ISLANDS - ISLAND PARK - Playground S
8039,70226,2024,Playground,None,Playground Site,None,TORONTO ISLANDS - ISLAND PARK - Playground SW
8040,70228,2024,Playground,None,Playground Site,None,TORONTO ISLANDS - ISLAND PARK - Playground N
8041,73704,2024,Splash Pad,None,Splash/Spray Pad,None,TORONTO ISLANDS - ISLAND PARK - Splash/Spray Pad
8042,3144,2025,Outdoor Tennis Court,None,Outdoor Tennis Court,None,HERON PARK - Outdoor Tennis Court (  1)
8043,3145,2025,Outdoor Tennis Court,None,Outdoor Tennis Court,None,HERON PARK - Outdoor Tennis Court (  2)
8044,3146,2025,Outdoor Tennis Court,None,Outdoor Tennis Court,None,HERON PARK - Outdoor Tennis Court (  3)
8045,3147,2025,Outdoor Tennis Court,None,Outdoor Tennis Court,None,HERON PARK - Outdoor Tennis Court (  4)
8046,3148,2025,Outdoor Tennis Court,None,Outdoor Tennis Court,None,HERON PARK - Outdoor Tennis Court (  5)
8047,4334,2025,Splash Pad,None,Splash/Spray Pad,None,HERON PARK - Splash/Spray Pad
8048,17791,2025,Ball Diamond,sport,Baseball Diamond Field - A,A,HERON PARK - Ball Diamond Field
8049,32329,2025,Parking Lot,None,Outdoor Parking Lot,None,HERON PARK - Outdoor Parking Lot (  1)
8050,32330,2025,Parking Lot,None,Outdoor Parking Lot,None,HERON PARK - Outdoor Parking Lot (  2)
8051,34485,2025,Playground,None,Playground Site,None,HERON PARK - Playground
8052,103363,2025,Drinking Fountain,None,Drinking Fountain Count,None,HERON PARK - Drinking Water Source
8053,4575,2027,Splash Pad,None,Splash/Spray Pad,None,DUFFERIN - KING PARK - Splash/Spray Pad
8054,34012,2027,Playground,None,Playground Site,None,DUFFERIN - KING PARK - Playground
8055,2301,2030,Drinking Fountain,None,Drinking Fountain Count,None,GLEDHILL PARK - Drinking Water Source
8056,2301,2030,Bottle Filling Station,None,Water Bottle Filling Count,None,GLEDHILL PARK - Drinking Water Source
8057,4418,2030,Splash Pad,None,Splash/Spray Pad,None,GLEDHILL PARK - Splash/Spray Pad
8058,34439,2030,Playground,None,Playground Site,None,GLEDHILL PARK - Playground
8059,3392,2031,Outdoor Basketball Court,None,Basketball Court,None,CORONATION PARK - YORK - Basketball Court (  1)
8060,4648,2031,Splash Pad,None,Splash/Spray Pad,None,CORONATION PARK - YORK - Splash/Spray Pad
8061,17424,2031,Ball Hockey Pad,None,Ball Hockey Pad,None,CORONATION PARK - YORK - Ball Hockey
8062,17507,2031,Outdoor Basketball Court,None,Basketball Court,None,CORONATION PARK - YORK - Basketball Court (  2)
8063,17724,2031,Ball Diamond,sport,Baseball Diamond Field - C,C,CORONATION PARK - YORK - Ball Diamond Field
8064,42672,2031,Playground,None,Playground Site,None,CORONATION PARK - YORK - Playground
8065,43673,2031,Sports Pad Area,None,Sportspad Area,None,CORONATION PARK - YORK - Sportspad Area
8066,44685,2031,Parking Lot,None,Outdoor Parking Lot,None,CORONATION PARK - YORK - Outdoor Parking Lot (  1)
8067,44686,2031,Parking Lot,None,Outdoor Parking Lot,None,CORONATION PARK - YORK - Outdoor Parking Lot (  2)
8068,74323,2031,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,CORONATION PARK - YORK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
8069,74324,2031,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,CORONATION PARK - YORK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
8070,74325,2031,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,CORONATION PARK - YORK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
8071,74326,2031,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,CORONATION PARK - YORK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  4)
8072,74742,2031,Outdoor Table Tennis,None,Outdoor Table Tennis,None,CORONATION PARK - YORK - Outdoor Table Tennis
8073,850031,2031,Parking Lot,None,Outdoor Parking Lot,None,CORONATION PARK - YORK - Outdoor Parking Lot (  3)
8074,850032,2031,Parking Lot,None,Outdoor Parking Lot,None,CORONATION PARK - YORK - Outdoor Parking Lot (  4)
8075,850034,2031,Parking Lot,None,Outdoor Parking Lot,None,CORONATION PARK - YORK - Outdoor Parking Lot (  5)
8076,2944,2032,Ball Hockey Pad,None,Ball Hockey Pad,None,WOBURN PARK - SCARBOROUGH - Ball Hockey
8077,2945,2032,Outdoor Basketball Court,None,Basketball Court,None,WOBURN PARK - SCARBOROUGH - Basketball Court (  2)
8078,4109,2032,Splash Pad,None,Splash/Spray Pad,None,WOBURN PARK - SCARBOROUGH - Splash/Spray Pad
8079,28362,2032,Outdoor Basketball Court,None,Basketball Court,None,WOBURN PARK - SCARBOROUGH - Basketball Court (  1)
8080,3687,2034,Outdoor Tennis Court,None,Outdoor Tennis Court,None,STEPHEN LEACOCK PARK - Outdoor Tennis Court (  1)
8081,3688,2034,Outdoor Tennis Court,None,Outdoor Tennis Court,None,STEPHEN LEACOCK PARK - Outdoor Tennis Court (  2)
8082,3689,2034,Outdoor Tennis Court,None,Outdoor Tennis Court,None,STEPHEN LEACOCK PARK - Outdoor Tennis Court (  3)
8083,3690,2034,Outdoor Tennis Court,None,Outdoor Tennis Court,None,STEPHEN LEACOCK PARK - Outdoor Tennis Court (  4)
8084,5058,2034,Splash Pad,None,Splash/Spray Pad,None,STEPHEN LEACOCK PARK - Splash/Spray Pad
8085,17942,2034,Ball Diamond,sport,Baseball Diamond Field - C,C,STEPHEN LEACOCK PARK - Ball Diamond Field
8086,24164,2034,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (115)
8087,32463,2034,Parking Lot,None,Outdoor Parking Lot,None,STEPHEN LEACOCK PARK - Outdoor Parking Lot (  1)
8088,32464,2034,Parking Lot,None,Outdoor Parking Lot,None,STEPHEN LEACOCK PARK - Outdoor Parking Lot (  2)
8089,33863,2034,Playground,None,Playground Site,None,STEPHEN LEACOCK PARK - Playground
8090,1002368,2034,Outdoor Basketball Court,None,Basketball Court,None,STEPHEN LEACOCK PARK - Basketball Court
8091,1002369,2034,Sports Pad Area,None,Sportspad Area,None,STEPHEN LEACOCK PARK - Pickleball Court ( 1)
8092,1002370,2034,Sports Pad Area,None,Sportspad Area,None,STEPHEN LEACOCK PARK - Pickleball Court ( 2)
8093,2886,2036,Outdoor Basketball Court,None,Basketball Court,None,MCGREGOR PARK - Basketball Court (  1)
8094,2887,2036,Pickleball Court,None,None,None,MCGREGOR PARK - Tennis Court Area
8095,2888,2036,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MCGREGOR PARK - Outdoor Tennis Court (  1)
8096,2889,2036,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MCGREGOR PARK - Outdoor Tennis Court (  2)
8097,2890,2036,Pickleball Court,None,None,None,MCGREGOR PARK - Outdoor Sports Pad
8098,2890,2036,Pickleball Court,None,None,None,MCGREGOR PARK - Outdoor Sports Pad
8099,4045,2036,Splash Pad,None,Splash/Spray Pad,None,MCGREGOR PARK - Splash/Spray Pad
8100,18068,2036,Ball Diamond,sport,Baseball Diamond Field - C,C,MCGREGOR PARK - Ball Diamond Field (  1)
8101,18069,2036,Ball Diamond,sport,Baseball Diamond Field - A,A,MCGREGOR PARK - Ball Diamond Field (  2)
8102,28367,2036,Outdoor Basketball Court,None,Basketball Court,None,MCGREGOR PARK - Basketball Court (  2)
8103,32397,2036,Parking Lot,None,Outdoor Parking Lot,None,MCGREGOR PARK - Outdoor Parking Lot (  1)
8104,32398,2036,Parking Lot,None,Outdoor Parking Lot,None,MCGREGOR PARK - Outdoor Parking Lot (  2)
8105,32399,2036,Parking Lot,None,Outdoor Parking Lot,None,MCGREGOR PARK - Outdoor Parking Lot (  3)
8106,33822,2036,Playground,None,Playground Site,None,MCGREGOR PARK - Playground
8107,36882,2036,Outdoor Hand Ball Court,None,Outdoor Hand Ball Court,None,MCGREGOR PARK - Outdoor Hand Ball Court
8108,43674,2036,Sports Pad Area,None,Sportspad Area,None,MCGREGOR PARK - Sportspad Area
8109,102134,2036,Bottle Filling Station,None,Water Bottle Filling Count,None,MCGREGOR PARK - Drinking Water Source (  1)
8110,102134,2036,Bottle Filling Station,None,Water Bottle Filling Count,None,MCGREGOR PARK - Drinking Water Source (  1)
8111,102266,2036,Drinking Fountain,None,Drinking Fountain Count,None,MCGREGOR PARK - Drinking Water Source (  2)
8112,967658,2036,Gazebo,None,Gazebo,None,MCGREGOR PARK - Shade Structure
8113,2081,2037,Washroom Facility,None,Washroom Building,None,JACK GOODLAD COMMUNITY CENTRE
8114,2081,2037,Clubhouse,None,Clubhouse,None,JACK GOODLAD COMMUNITY CENTRE
8115,2220,2037,Drinking Fountain,None,Drinking Fountain Count,None,JACK GOODLAD PARK - Drinking Water Source
8116,3074,2037,Outdoor Basketball Court,None,Basketball Court,None,JACK GOODLAD PARK - Basketball Court (  1)
8117,3076,2037,Outdoor Bocce Court,None,Outdoor Bocce Court,None,JACK GOODLAD PARK - Outdoor Bocce Court (  1)
8118,3077,2037,Outdoor Bocce Court,None,Outdoor Bocce Court,None,JACK GOODLAD PARK - Outdoor Bocce Court (  2)
8119,3078,2037,Outdoor Bocce Court,None,Outdoor Bocce Court,None,JACK GOODLAD PARK - Outdoor Bocce Court (  3)
8120,3079,2037,Outdoor Bocce Court,None,Outdoor Bocce Court,None,JACK GOODLAD PARK - Outdoor Bocce Court (  4)
8121,4243,2037,Splash Pad,None,Splash/Spray Pad,None,JACK GOODLAD PARK - Splash/Spray Pad
8122,18054,2037,Ball Diamond,sport,Baseball Diamond Field - B,B,JACK GOODLAD PARK - Ball Diamond Field (  1)
8123,18055,2037,Ball Diamond,sport,Baseball Diamond Field - B,B,JACK GOODLAD PARK - Ball Diamond Field (  2)
8124,22669,2037,Bike Trail,None,Bike Trail,None,GATINEAU HYDRO CORRIDOR TRAIL (  2)
8125,22680,2037,Bike Trail,None,Bike Trail,None,GATINEAU HYDRO CORRIDOR TRAIL (  3)
8126,28402,2037,Outdoor Basketball Court,None,Basketball Court,None,JACK GOODLAD PARK - Basketball Court (  2)
8127,29851,2037,Kitchen,room,Kitchen,None,JACK GOODLAD COMMUNITY CENTRE - Kitchen
8128,32366,2037,Parking Lot,None,Outdoor Parking Lot,None,JACK GOODLAD PARK - Outdoor Parking Lot
8129,34524,2037,Playground,None,Playground Site,None,JACK GOODLAD PARK - Playground
8130,43678,2037,Sports Pad Area,None,Sportspad Area,None,JACK GOODLAD PARK - Sportspad Area
8131,48308,2037,Gallery,room,Gallery/Hall  - B,B,JACK GOODLAD COMMUNITY CENTRE - Gallery/Hall
8132,49571,2037,Picnic Site,picnic,Picnic Site,None,JACK GOODLAD PARK - Picnic Site
8133,967644,2037,Gazebo,None,Gazebo,None,JACK GOODLAD PARK - Shade Structure
8134,2536,2039,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Drinking Water Source (  1)
8135,2539,2039,Drinking Fountain,None,Drinking Fountain Count,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Drinking Water Source (  2)
8136,6021,2039,Gazebo,None,Gazebo,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Shade Structure (  1)
8137,17064,2039,Beach,None,Beach,None,WARD'S ISLAND PARK BEACH
8138,18302,2039,Ball Diamond,sport,Baseball Diamond Field - C,C,TORONTO ISLANDS - WARD'S ISLAND PARK - Ball Diamond Field
8139,24266,2039,Pickleball Court,None,None,None,WARD'S ISLAND PARK - Outdoor Sports Pad
8140,24266,2039,Pickleball Court,None,None,None,WARD'S ISLAND PARK - Outdoor Sports Pad
8141,28353,2039,Picnic Site,picnic,Picnic Site,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Picnic Site
8142,29707,2039,Gazebo,None,Gazebo,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Shade Structure (  3)
8143,29708,2039,Washroom Facility,None,Washroom Building,None,"WARD'S ISLAND ""CHIPPEWA HOUSE"" - BUILDING 68"
8144,34165,2039,Playground,None,Playground Site,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Playground S
8145,34605,2039,Washroom Facility,None,Washroom Building,None,WARD'S ISLAND PARK WASHROOM - BUILDING 60
8146,40767,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL (  1)
8147,40772,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL (  6)
8148,40773,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL (  7)
8149,40778,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 12)
8150,40779,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 13)
8151,40781,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 15)
8152,40782,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 16)
8153,40783,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 17)
8154,40787,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 21)
8155,40788,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 22)
8156,40790,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 24)
8157,40792,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 26)
8158,40797,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 31)
8159,40799,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 33)
8160,40800,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 34)
8161,40801,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 35)
8162,40802,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 36)
8163,40803,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 37)
8164,40807,2039,Bike Trail,None,Bike Trail,None,TORONTO ISLANDS - WARD'S ISLAND PARK TRAIL ( 41)
8165,78295,2039,Outdoor Table Tennis,None,Outdoor Table Tennis,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Outdoor Table Tennis
8166,967656,2039,Gazebo,None,Gazebo,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Shade Structure (  4)
8167,968112,2039,Bowling Green,None,Bowling Green,None,TORONTO ISLANDS - WARD'S ISLAND PARK - Bowling Green
8168,3471,2043,Outdoor Basketball Court,None,Basketball Court,None,BROOKWELL PARK - Basketball Court
8169,34369,2043,Playground,None,Playground Site,None,BROOKWELL PARK - Playground
8170,34473,2044,Playground,None,Playground Site,None,HARLANDALE PARKETTE - Playground
8171,33943,2045,Playground,None,Playground Site,None,ALAN - OXFORD PARKETTE - Playground
8172,33946,2046,Playground,None,Playground Site,None,ALDERWOOD MEMORIAL PARK - Playground
8173,971861,2046,Drinking Fountain,None,Drinking Fountain Count,None,ALDERWOOD MEMORIAL PARK - Drinking Water Source
8174,971861,2046,Bottle Filling Station,None,Water Bottle Filling Count,None,ALDERWOOD MEMORIAL PARK - Drinking Water Source
8175,34009,2049,Playground,None,Playground Site,None,DOUGLAS PARK - Playground
8176,28942,2050,Skateboard Area,None,Skateboard Area,None,JORDON CARTER MEMORIAL PARK - Skateboard Area
8177,5713,2051,Gazebo,None,Gazebo,None,FLORA VOISEY PARK - Shade Structure (  1)
8178,34072,2051,Playground,None,Playground Site,None,FLORA VOISEY PARK - Playground
8179,990659,2053,Playground,None,Playground Site,None,HILLSIDE PARK - Playground
8180,34106,2056,Playground,None,Playground Site,None,LAKE CRESCENT PARK - Playground
8181,22514,2058,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL ( 12)
8182,22515,2058,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL ( 13)
8183,22516,2058,Bike Trail,None,Bike Trail,None,ETOBICOKE CREEK TRAIL ( 14)
8184,33814,2058,Playground,None,Playground Site,None,MAURICE J. BREEN PARK - Playground
8185,34274,2063,Playground,None,Playground Site,None,QUEENS AVENUE PARKETTE - Playground
8186,3725,2065,Pickleball Court,None,None,None,SIR ADAM BECK PARK - Tennis Court Area
8187,3726,2065,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SIR ADAM BECK PARK - Outdoor Tennis Court (  1)
8188,3727,2065,Outdoor Tennis Court,None,Outdoor Tennis Court,None,SIR ADAM BECK PARK - Outdoor Tennis Court (  2)
8189,28902,2065,Fieldhouse,None,Fieldhouse,None,SIR ADAM BECK PARK A.I.R. BUILDING
8190,28902,2065,Washroom Facility,None,Washroom Building,None,SIR ADAM BECK PARK A.I.R. BUILDING
8191,32454,2065,Parking Lot,None,Outdoor Parking Lot,None,SIR ADAM BECK PARK - Outdoor Parking Lot (  1)
8192,850091,2065,Parking Lot,None,Outdoor Parking Lot,None,SIR ADAM BECK PARK - Outdoor Parking Lot (  2)
8193,850092,2065,Parking Lot,None,Outdoor Parking Lot,None,SIR ADAM BECK PARK - Outdoor Parking Lot (  3)
